"NUM","ID","Physical_Address","Physical_Address_Formatted","Lat","Lon"
"2096",310452,"40 Centennial Avenue Dunedin", "40 Centennial Ave, Helensburgh, Dunedin 9010, New Zealand", -45.8530772, 170.4789593
"2097",310453,"42 Centennial Avenue Dunedin", "42 Centennial Ave, Helensburgh, Dunedin 9010, New Zealand", -45.853327, 170.4790346
"2098",310454,"74 Centennial Avenue Dunedin", "74 Centennial Ave, Helensburgh, Dunedin 9010, New Zealand", -45.8536451, 170.4786282
"2099",310455,"47 Centennial Avenue Dunedin", "47 Centennial Ave, Helensburgh, Dunedin 9010, New Zealand", -45.8537446, 170.4802507
"2100",310456,"51 Centennial Avenue Dunedin", "51 Centennial Ave, Helensburgh, Dunedin 9010, New Zealand", -45.85445319999999, 170.4794012
"2101",310457,"63 Centennial Avenue Dunedin", "63 Centennial Ave, Helensburgh, Dunedin 9010, New Zealand", -45.854593, 170.4790922
"2102",310458,"59 Centennial Avenue Dunedin", , ,
"2103",310459,"76 Centennial Avenue Dunedin", "76 Centennial Ave, Helensburgh, Dunedin 9010, New Zealand", -45.85357399999999, 170.4784647
"2104",310460,"78 Centennial Avenue Dunedin", "78 Centennial Ave, Helensburgh, Dunedin 9010, New Zealand", -45.8533912, 170.478329
"2105",310461,"207 Helensburgh Road Dunedin", "207 Helensburgh Rd, Wakari, Dunedin 9010, New Zealand", -45.8541227, 170.4822324
"2106",310462,"209 Helensburgh Road Dunedin", "209 Helensburgh Rd, Wakari, Dunedin 9010, New Zealand", -45.8540496, 170.4823796
"2107",310463,"211 Helensburgh Road Dunedin", , ,
"2108",310464,"257 Helensburgh Road Dunedin", "257 Helensburgh Rd, Helensburgh, Dunedin 9010, New Zealand", -45.8523022, 170.4837383
"2109",310465,"255 Helensburgh Road Dunedin", "255 Helensburgh Rd, Helensburgh, Dunedin 9010, New Zealand", -45.8524456, 170.4838481
"2110",310466,"253 Helensburgh Road Dunedin", "253 Helensburgh Rd, Helensburgh, Dunedin 9010, New Zealand", -45.8525372, 170.4834814
"2111",310467,"251 Helensburgh Road Dunedin", "251 Helensburgh Rd, Helensburgh, Dunedin 9010, New Zealand", -45.85261550000001, 170.4832008
"2112",310468,"249 Helensburgh Road Dunedin", "249 Helensburgh Rd, Helensburgh, Dunedin 9010, New Zealand", -45.85276760000001, 170.4835014
"2113",310469,"247 Helensburgh Road Dunedin", "247 Helensburgh Rd, Helensburgh, Dunedin 9010, New Zealand", -45.8525396, 170.484093
"2114",310470,"245 Helensburgh Road Dunedin", "245 Helensburgh Rd, Helensburgh, Dunedin 9010, New Zealand", -45.85270089999999, 170.4840577
"2115",310471,"243 Helensburgh Road Dunedin", "243 Helensburgh Rd, Helensburgh, Dunedin 9010, New Zealand", -45.85282489999999, 170.4841144
"2116",310472,"223 Helensburgh Road Dunedin", "223 Helensburgh Rd, Wakari, Dunedin 9010, New Zealand", -45.8536213, 170.4831637
"2117",310473,"231 Helensburgh Road Dunedin", "231 Helensburgh Rd, Wakari, Dunedin 9010, New Zealand", -45.8533778, 170.4835649
"2118",310474,"229 Helensburgh Road Dunedin", , ,
"2119",310475,"213 Helensburgh Road Dunedin", "213 Helensburgh Rd, Wakari, Dunedin 9010, New Zealand", -45.85380660000001, 170.4828615
"2120",310476,"259 Helensburgh Road Dunedin", "259 Helensburgh Rd, Helensburgh, Dunedin 9010, New Zealand", -45.8521848, 170.4836237
"2121",310477,"261 Helensburgh Road Dunedin", "261 Helensburgh Rd, Helensburgh, Dunedin 9010, New Zealand", -45.852104, 170.4835075
"2122",310478,"263 Helensburgh Road Dunedin", "263 Helensburgh Rd, Helensburgh, Dunedin 9010, New Zealand", -45.8520273, 170.4833425
"2123",310479,"265 Helensburgh Road Dunedin", "265 Helensburgh Rd, Helensburgh, Dunedin 9010, New Zealand", -45.851914, 170.483295
"2124",310480,"267 Helensburgh Road Dunedin", "267 Helensburgh Rd, Helensburgh, Dunedin 9010, New Zealand", -45.85183749999999, 170.4831375
"2125",310481,"269 Helensburgh Road Dunedin", "269 Helensburgh Rd, Helensburgh, Dunedin 9010, New Zealand", -45.8517241, 170.4830901
"2126",310482,"271 Helensburgh Road Dunedin", "271 Helensburgh Rd, Helensburgh, Dunedin 9010, New Zealand", -45.8515881, 170.4829575
"2127",310483,"5 Derwent Street Dunedin", "5 Derwent St, Helensburgh, Dunedin 9010, New Zealand", -45.8516646, 170.4827448
"2128",310484,"7 Derwent Street Dunedin", "7 Derwent St, Helensburgh, Dunedin 9010, New Zealand", -45.8518522, 170.482718
"2129",310485,"9 Derwent Street Dunedin", "9 Derwent St, Helensburgh, Dunedin 9010, New Zealand", -45.8519352, 170.4824415
"2130",310486,"15 Derwent Street Dunedin", "15 Derwent St, Helensburgh, Dunedin 9010, New Zealand", -45.85206489999999, 170.4827687
"2131",310487,"17 Derwent Street Dunedin", "17 Derwent St, Helensburgh, Dunedin 9010, New Zealand", -45.8521782, 170.4829359
"2132",310488,"19 Derwent Street Dunedin", "19 Derwent St, Helensburgh, Dunedin 9010, New Zealand", -45.8523072, 170.4832295
"2133",310489,"21 Derwent Street Dunedin", "21 Derwent St, Helensburgh, Dunedin 9010, New Zealand", -45.8524052, 170.4830421
"2134",310490,"23 Derwent Street Dunedin", , ,
"2135",310491,"25 Derwent Street Dunedin", , ,
"2136",310492,"27 Derwent Street Dunedin", "27 Derwent St, Helensburgh, Dunedin 9010, New Zealand", -45.8525182, 170.4824501
"2137",310493,"29 Derwent Street Dunedin", , ,
"2138",310494,"31 Derwent Street Dunedin", , ,
"2139",310495,"33 Derwent Street Dunedin", , ,
"2140",310496,"37 Derwent Street Dunedin", "37 Derwent St, Helensburgh, Dunedin 9010, New Zealand", -45.8521288, 170.4819545
"2141",310497,"39 Derwent Street Dunedin", "39 Derwent St, Helensburgh, Dunedin 9010, New Zealand", -45.8522819, 170.4817759
"2142",310498,"41 Derwent Street Dunedin", "41 Derwent St, Helensburgh, Dunedin 9010, New Zealand", -45.85235429999999, 170.4816157
"2143",310499,"43 Derwent Street Dunedin", "43 Derwent St, Helensburgh, Dunedin 9010, New Zealand", -45.8525389, 170.4815704
"2144",310500,"45 Derwent Street Dunedin", "45 Derwent St, Helensburgh, Dunedin 9010, New Zealand", -45.8526217, 170.4814097
"2145",310501,"47 Derwent Street Dunedin", "47 Derwent St, Helensburgh, Dunedin 9010, New Zealand", -45.8526136, 170.4812236
"2146",310502,"49 Derwent Street Dunedin", "49 Derwent St, Helensburgh, Dunedin 9010, New Zealand", -45.85258289999999, 170.4810524
"2147",310503,"30 Derwent Street Dunedin", "30 Derwent St, Helensburgh, Dunedin 9010, New Zealand", -45.8525118, 170.4809021
"2148",310504,"28 Derwent Street Dunedin", "28 Derwent St, Helensburgh, Dunedin 9010, New Zealand", -45.85238289999999, 170.4804888
"2149",310505,"26 Derwent Street Dunedin", "26 Derwent St, Helensburgh, Dunedin 9010, New Zealand", -45.8522841, 170.4807623
"2150",310506,"24 Derwent Street Dunedin", "24 Derwent St, Helensburgh, Dunedin 9010, New Zealand", -45.8521445, 170.4809591
"2151",310507,"22 Derwent Street Dunedin", "22 Derwent St, Helensburgh, Dunedin 9010, New Zealand", -45.85204969999999, 170.4810492
"2152",310508,"20 Derwent Street Dunedin", "20 Derwent St, Helensburgh, Dunedin 9010, New Zealand", -45.8519854, 170.481224
"2153",310509,"18 Derwent Street Dunedin", "18 Derwent St, Helensburgh, Dunedin 9010, New Zealand", -45.8519529, 170.4814161
"2154",310510,"16 Derwent Street Dunedin", "16 Derwent St, Helensburgh, Dunedin 9010, New Zealand", -45.85185860000001, 170.4815286
"2155",310511,"14 Derwent Street Dunedin", "14 Derwent St, Helensburgh, Dunedin 9010, New Zealand", -45.8518021, 170.4816993
"2156",310512,"12 Derwent Street Dunedin", "12 Derwent St, Helensburgh, Dunedin 9010, New Zealand", -45.851662, 170.4817502
"2157",310513,"10 Derwent Street Dunedin", "10 Derwent St, Helensburgh, Dunedin 9010, New Zealand", -45.85162649999999, 170.4819238
"2158",310514,"8 Derwent Street Dunedin", "8 Derwent St, Helensburgh, Dunedin 9010, New Zealand", -45.85148179999999, 170.4820048
"2159",310515,"6 Derwent Street Dunedin", "6 Derwent St, Helensburgh, Dunedin 9010, New Zealand", -45.8514782, 170.4822069
"2160",310516,"4 Derwent Street Dunedin", "4 Derwent St, Helensburgh, Dunedin 9010, New Zealand", -45.8514133, 170.4823518
"2161",310517,"273 Helensburgh Road Dunedin", "273 Helensburgh Rd, Helensburgh, Dunedin 9010, New Zealand", -45.8513052, 170.4825546
"2162",310518,"275 Helensburgh Road Dunedin", "275 Helensburgh Rd, Helensburgh, Dunedin 9010, New Zealand", -45.8511772, 170.4823058
"2163",310519,"277 Helensburgh Road Dunedin", "277 Helensburgh Rd, Helensburgh, Dunedin 9010, New Zealand", -45.851061, 170.4820004
"2164",310520,"279 Helensburgh Road Dunedin", "279 Helensburgh Rd, Helensburgh, Dunedin 9010, New Zealand", -45.8510927, 170.4817672
"2165",310521,"281 Helensburgh Road Dunedin", "281 Helensburgh Rd, Helensburgh, Dunedin 9010, New Zealand", -45.8511835, 170.4816137
"2166",310522,"283 Helensburgh Road Dunedin", "283 Helensburgh Rd, Helensburgh, Dunedin 9010, New Zealand", -45.851038, 170.4812797
"2167",310523,"138 Centennial Avenue Dunedin", "138 Centennial Ave, Helensburgh, Dunedin 9010, New Zealand", -45.8511457, 170.4811816
"2168",310524,"136 Centennial Avenue Dunedin", , ,
"2169",310525,"134 Centennial Avenue Dunedin", "134 Centennial Ave, Helensburgh, Dunedin 9010, New Zealand", -45.8514425, 170.4811277
"2170",310526,"132 Centennial Avenue Dunedin", , ,
"2171",310527,"130 Centennial Avenue Dunedin", , ,
"2172",310528,"128 Centennial Avenue Dunedin", "128 Centennial Ave, Helensburgh, Dunedin 9010, New Zealand", -45.8517229, 170.4806668
"2173",310529,"126 Centennial Avenue Dunedin", "126 Centennial Ave, Helensburgh, Dunedin 9010, New Zealand", -45.8517927, 170.4805068
"2174",310530,"124 Centennial Avenue Dunedin", "124 Centennial Ave, Helensburgh, Dunedin 9010, New Zealand", -45.8518696, 170.4803127
"2175",310531,"122 Centennial Avenue Dunedin", "122 Centennial Ave, Helensburgh, Dunedin 9010, New Zealand", -45.8519502, 170.4801709
"2176",310532,"120 Centennial Avenue Dunedin", "120 Centennial Ave, Helensburgh, Dunedin 9010, New Zealand", -45.8520628, 170.4800539
"2177",310533,"118 Centennial Avenue Dunedin", "118 Centennial Ave, Helensburgh, Dunedin 9010, New Zealand", -45.8520868, 170.4798322
"2178",310534,"116 Centennial Avenue Dunedin", "116 Centennial Ave, Helensburgh, Dunedin 9010, New Zealand", -45.8521854, 170.4796746
"2179",310535,"114 Centennial Avenue Dunedin", "114 Centennial Ave, Helensburgh, Dunedin 9010, New Zealand", -45.8522768, 170.4795473
"2180",310536,"112 Centennial Avenue Dunedin", , ,
"2181",310537,"110 Centennial Avenue Dunedin", "110 Centennial Ave, Helensburgh, Dunedin 9010, New Zealand", -45.8524381, 170.4792636
"2182",310538,"108 Centennial Avenue Dunedin", "108 Centennial Ave, Helensburgh, Dunedin 9010, New Zealand", -45.85252029999999, 170.479073
"2183",310539,"106 Centennial Avenue Dunedin", "106 Centennial Ave, Helensburgh, Dunedin 9010, New Zealand", -45.8525766, 170.47889
"2184",310540,"104 Centennial Avenue Dunedin", "104 Centennial Ave, Helensburgh, Dunedin 9010, New Zealand", -45.85269539999999, 170.4787541
"2185",310541,"102 Centennial Avenue Dunedin", "102 Centennial Ave, Helensburgh, Dunedin 9010, New Zealand", -45.852751, 170.4785707
"2186",310542,"100 Centennial Avenue Dunedin", "100 Centennial Ave, Helensburgh, Dunedin 9010, New Zealand", -45.85289600000001, 170.4784448
"2187",310543,"94 Centennial Avenue Dunedin", "94 Centennial Ave, Helensburgh, Dunedin 9010, New Zealand", -45.8530248, 170.4784333
"2188",310544,"92 Centennial Avenue Dunedin", "92 Centennial Ave, Helensburgh, Dunedin 9010, New Zealand", -45.8531907, 170.4783559
"2189",310545,"49 Centennial Avenue Dunedin", "49 Centennial Ave, Helensburgh, Dunedin 9010, New Zealand", -45.8541635, 170.4799468
"2190",310546,"72 Centennial Avenue Dunedin", "72 Centennial Ave, Helensburgh, Dunedin 9010, New Zealand", -45.8537068, 170.4788275
"2191",310547,"70 Centennial Avenue Dunedin", "70 Centennial Ave, Helensburgh, Dunedin 9010, New Zealand", -45.8538043, 170.4789878
"2192",310548,"60 Centennial Avenue Dunedin", "60 Centennial Ave, Helensburgh, Dunedin 9010, New Zealand", -45.8538608, 170.4791911
"2193",310549,"54 Centennial Avenue Dunedin", "54 Centennial Ave, Helensburgh, Dunedin 9010, New Zealand", -45.8537681, 170.4793783
"2194",310550,"48 Centennial Avenue Dunedin", "48 Centennial Ave, Helensburgh, Dunedin 9010, New Zealand", -45.85360499999999, 170.4794527
"2195",310551,"46 Centennial Avenue Dunedin", , ,
"2196",310552,"44 Centennial Avenue Dunedin", "44 Centennial Ave, Helensburgh, Dunedin 9010, New Zealand", -45.8533311, 170.4794757
"2197",310553,"36 Centennial Avenue Dunedin", "36 Centennial Ave, Helensburgh, Dunedin 9010, New Zealand", -45.8530005, 170.4795385
"2198",310554,"12 Centennial Avenue Dunedin", "12 Centennial Ave, Helensburgh, Dunedin 9010, New Zealand", -45.85348190000001, 170.4815436
"2199",310555,"28 Centennial Avenue Dunedin", , ,
"2200",310556,"32 Centennial Avenue Dunedin", "32 Centennial Ave, Helensburgh, Dunedin 9010, New Zealand", -45.85275439999999, 170.4797623
"2201",310557,"26 Centennial Avenue Dunedin", , ,
"2202",310558,"22 Centennial Avenue Dunedin", "22 Centennial Ave, Helensburgh, Dunedin 9010, New Zealand", -45.8527955, 170.4806019
"2203",310559,"20 Centennial Avenue Dunedin", "20 Centennial Ave, Helensburgh, Dunedin 9010, New Zealand", -45.8529573, 170.4807393
"2204",310560,"18 Centennial Avenue Dunedin", "18 Centennial Ave, Helensburgh, Dunedin 9010, New Zealand", -45.8530163, 170.4810337
"2205",310561,"239 Helensburgh Road Dunedin", "239 Helensburgh Rd, Helensburgh, Dunedin 9010, New Zealand", -45.8529724, 170.4839192
"2206",310562,"38 Centennial Avenue Dunedin", "38 Centennial Ave, Helensburgh, Dunedin 9010, New Zealand", -45.8531664, 170.4794715
"2207",310563,"10 Centennial Avenue Dunedin", "10 Centennial Ave, Helensburgh, Dunedin 9010, New Zealand", -45.8535942, 170.4816745
"2208",310564,"8 Centennial Avenue Dunedin", "8 Centennial Ave, Helensburgh, Dunedin 9010, New Zealand", -45.8536417, 170.4818522
"2209",310565,"6 Centennial Avenue Dunedin", "6 Centennial Ave, Helensburgh, Dunedin 9010, New Zealand", -45.8537488, 170.4819568
"2210",310566,"4 Centennial Avenue Dunedin", "4 Centennial Ave, Helensburgh, Dunedin 9010, New Zealand", -45.853903, 170.48201
"2211",310567,"34A Centennial Avenue Dunedin", "34A Centennial Ave, Helensburgh, Dunedin 9010, New Zealand", -45.8528858, 170.4795486
"2212",310568,"34B Centennial Avenue Dunedin", "34B Centennial Ave, Helensburgh, Dunedin 9010, New Zealand", -45.8528443, 170.4795937
"2213",310569,"238 Helensburgh Road Dunedin", "238 Helensburgh Rd, Helensburgh, Dunedin 9010, New Zealand", -45.8534551, 170.4843806
"2214",310570,"3 Blantyre Road Dunedin", "3 Blantyre Rd, Helensburgh, Dunedin 9010, New Zealand", -45.8534938, 170.4847305
"2215",310571,"235 Balmacewen Road Dunedin", "235 Balmacewen Rd, Wakari, Dunedin 9010, New Zealand", -45.8536073, 170.4846195
"2216",310572,"237 Balmacewen Road Dunedin", , ,
"2217",310573,"55 Centennial Avenue Dunedin", "55 Centennial Ave, Helensburgh, Dunedin 9010, New Zealand", -45.8538368, 170.4799035
"2218",310574,"240 Helensburgh Road Dunedin", "240 Helensburgh Rd, Helensburgh, Dunedin 9010, New Zealand", -45.8533311, 170.4844495
"2219",310575,"242 Helensburgh Road Dunedin", "242 Helensburgh Rd, Helensburgh, Dunedin 9010, New Zealand", -45.8530658, 170.4844724
"2220",310576,"182 Wakari Road Dunedin", "182 Wakari Rd, Helensburgh, Dunedin 9010, New Zealand", -45.8499854, 170.4817379
"2221",310577,"244 Helensburgh Road Dunedin", "244 Helensburgh Rd, Helensburgh, Dunedin 9010, New Zealand", -45.852945, 170.4845151
"2222",310578,"246 Helensburgh Road Dunedin", "246 Helensburgh Rd, Helensburgh, Dunedin 9010, New Zealand", -45.85276469999999, 170.4846149
"2223",310579,"256 Helensburgh Road Dunedin", "256 Helensburgh Rd, Helensburgh, Dunedin 9010, New Zealand", -45.8520376, 170.4842022
"2224",310580,"260 Helensburgh Road Dunedin", "260 Helensburgh Rd, Helensburgh, Dunedin 9010, New Zealand", -45.8518646, 170.4840563
"2225",310581,"264 Helensburgh Road Dunedin", "264 Helensburgh Rd, Helensburgh, Dunedin 9010, New Zealand", -45.8517763, 170.4838917
"2226",310582,"266 Helensburgh Road Dunedin", "266 Helensburgh Rd, Helensburgh, Dunedin 9010, New Zealand", -45.8516562, 170.4838372
"2227",310583,"268 Helensburgh Road Dunedin", "268 Helensburgh Rd, Helensburgh, Dunedin 9010, New Zealand", -45.8515501, 170.483574
"2228",310584,"270 Helensburgh Road Dunedin", "270 Helensburgh Rd, Helensburgh, Dunedin 9010, New Zealand", -45.8512607, 170.4831698
"2229",310585,"272 Helensburgh Road Dunedin", "272 Helensburgh Rd, Helensburgh, Dunedin 9010, New Zealand", -45.8509244, 170.4828365
"2230",310586,"192 Wakari Road Dunedin", "192 Wakari Rd, Helensburgh, Dunedin 9010, New Zealand", -45.84956649999999, 170.4825783
"2231",310587,"10 Blantyre Road Dunedin", "10 Blantyre Rd, Helensburgh, Dunedin 9010, New Zealand", -45.8529712, 170.4854822
"2232",310588,"11 Blantyre Road Dunedin", "11 Blantyre Rd, Helensburgh, Dunedin 9010, New Zealand", -45.8529975, 170.4852417
"2233",310589,"9 Blantyre Road Dunedin", "9 Blantyre Rd, Helensburgh, Dunedin 9010, New Zealand", -45.8530834, 170.4850996
"2234",310590,"5 Blantyre Road Dunedin", "5 Blantyre Rd, Helensburgh, Dunedin 9010, New Zealand", -45.8533475, 170.484733
"2235",310591,"7 Blantyre Road Dunedin", "7 Blantyre Rd, Helensburgh, Dunedin 9010, New Zealand", -45.8532166, 170.4849705
"2236",310592,"184 Wakari Road Dunedin", "184 Wakari Rd, Helensburgh, Dunedin 9010, New Zealand", -45.8498504, 170.4819782
"2237",310593,"186 Wakari Road Dunedin", "186 Wakari Rd, Helensburgh, Dunedin 9010, New Zealand", -45.8497717, 170.4821219
"2238",310594,"188 Wakari Road Dunedin", "188 Wakari Rd, Helensburgh, Dunedin 9010, New Zealand", -45.8496776, 170.4822448
"2239",310595,"14 Jason Street Dunedin", "14 Jason St, Helensburgh, Dunedin 9010, New Zealand", -45.8526529, 170.4865376
"2240",310596,"190 Wakari Road Dunedin", "190 Wakari Rd, Helensburgh, Dunedin 9010, New Zealand", -45.8496496, 170.4824211
"2241",310597,"2 Blantyre Road Dunedin", "2 Blantyre Rd, Wakari, Dunedin 9010, New Zealand", -45.8536645, 170.4852691
"2242",310598,"250 Helensburgh Road Dunedin", "250 Helensburgh Rd, Helensburgh, Dunedin 9010, New Zealand", -45.8524871, 170.4847027
"2243",310599,"6 Blantyre Road Dunedin", "6 Blantyre Rd, Helensburgh, Dunedin 9010, New Zealand", -45.8533665, 170.4854306
"2244",310600,"4 Blantyre Road Dunedin", "4 Blantyre Rd, Helensburgh, Dunedin 9010, New Zealand", -45.8534906, 170.4853272
"2245",310601,"3 Pioneer Crescent Dunedin", "3 Pioneer Cres, Helensburgh, Dunedin 9010, New Zealand", -45.8519728, 170.4843546
"2246",310602,"32 Pioneer Crescent Dunedin", "32 Pioneer Cres, Helensburgh, Dunedin 9010, New Zealand", -45.8510155, 170.4858055
"2247",310603,"5 Pioneer Crescent Dunedin", "5 Pioneer Cres, Helensburgh, Dunedin 9010, New Zealand", -45.8518064, 170.4845188
"2248",310604,"7 Pioneer Crescent Dunedin", "7 Pioneer Cres, Helensburgh, Dunedin 9010, New Zealand", -45.8515636, 170.4844058
"2249",310605,"9 Pioneer Crescent Dunedin", "9 Pioneer Cres, Helensburgh, Dunedin 9010, New Zealand", -45.851492, 170.4847268
"2250",310606,"11 Pioneer Crescent Dunedin", "11 Pioneer Cres, Helensburgh, Dunedin 9010, New Zealand", -45.8517897, 170.4848411
"2251",310607,"28 Pioneer Crescent Dunedin", "28 Pioneer Cres, Helensburgh, Dunedin 9010, New Zealand", -45.8512484, 170.4858217
"2252",310608,"25 Pioneer Crescent Dunedin", "25 Pioneer Cres, Helensburgh, Dunedin 9010, New Zealand", -45.85148239999999, 170.4852657
"2253",310609,"27 Pioneer Crescent Dunedin", "27 Pioneer Cres, Helensburgh, Dunedin 9010, New Zealand", -45.851357, 170.4852673
"2254",310610,"6 Pioneer Crescent Dunedin", "6 Pioneer Cres, Helensburgh, Dunedin 9010, New Zealand", -45.8521839, 170.4849513
"2255",310611,"8 Pioneer Crescent Dunedin", "8 Pioneer Cres, Helensburgh, Dunedin 9010, New Zealand", -45.8521159, 170.4850702
"2256",310612,"26 Pioneer Crescent Dunedin", "26 Pioneer Cres, Helensburgh, Dunedin 9010, New Zealand", -45.8514299, 170.4858775
"2257",310613,"15 Pioneer Crescent Dunedin", "15 Pioneer Cres, Helensburgh, Dunedin 9010, New Zealand", -45.8517461, 170.4850075
"2258",310614,"12 Pioneer Crescent Dunedin", "12 Pioneer Cres, Helensburgh, Dunedin 9010, New Zealand", -45.85198399999999, 170.4855096
"2259",310615,"14 Pioneer Crescent Dunedin", "14 Pioneer Cres, Helensburgh, Dunedin 9010, New Zealand", -45.8518594, 170.4856758
"2260",310616,"17 Pioneer Crescent Dunedin", "17 Pioneer Cres, Helensburgh, Dunedin 9010, New Zealand", -45.8516863, 170.4852719
"2261",310617,"18 Pioneer Crescent Dunedin", "18 Pioneer Cres, Helensburgh, Dunedin 9010, New Zealand", -45.8515861, 170.4858521
"2262",310618,"10 Pioneer Crescent Dunedin", "10 Pioneer Cres, Helensburgh, Dunedin 9010, New Zealand", -45.85205029999999, 170.4853086
"2263",310619,"36 Pioneer Crescent Dunedin", "36 Pioneer Cres, Helensburgh, Dunedin 9010, New Zealand", -45.8509152, 170.4852697
"2264",310620,"52 Pioneer Crescent Dunedin", "52 Pioneer Cres, Helensburgh, Dunedin 9010, New Zealand", -45.85108719999999, 170.4834951
"2265",310621,"39 Pioneer Crescent Dunedin", "39 Pioneer Cres, Helensburgh, Dunedin 9010, New Zealand", -45.8512376, 170.4848508
"2266",310622,"43 Pioneer Crescent Dunedin", "43 Pioneer Cres, Helensburgh, Dunedin 9010, New Zealand", -45.8513171, 170.4843903
"2267",310623,"45 Pioneer Crescent Dunedin", "45 Pioneer Cres, Helensburgh, Dunedin 9010, New Zealand", -45.8513821, 170.4840995
"2268",310624,"49 Pioneer Crescent Dunedin", "49 Pioneer Cres, Helensburgh, Dunedin 9010, New Zealand", -45.8514345, 170.4837308
"2269",310625,"35 Pioneer Crescent Dunedin", "35 Pioneer Cres, Helensburgh, Dunedin 9010, New Zealand", -45.85124880000001, 170.4850925
"2270",310626,"34 Pioneer Crescent Dunedin", "34 Pioneer Cres, Helensburgh, Dunedin 9010, New Zealand", -45.8509372, 170.4855621
"2271",310627,"66 Pioneer Crescent Dunedin", "66 Pioneer Cres, Helensburgh, Dunedin 9010, New Zealand", -45.8511908, 170.4833299
"2272",310628,"42 Pioneer Crescent Dunedin", "42 Pioneer Cres, Helensburgh, Dunedin 9010, New Zealand", -45.8508541, 170.4845934
"2273",310629,"44 Pioneer Crescent Dunedin", "44 Pioneer Cres, Helensburgh, Dunedin 9010, New Zealand", -45.8509614, 170.4843494
"2274",310630,"4 Pioneer Crescent Dunedin", "4 Pioneer Cres, Helensburgh, Dunedin 9010, New Zealand", -45.8523827, 170.4848343
"2275",310631,"30 Pioneer Crescent Dunedin", "30 Pioneer Cres, Helensburgh, Dunedin 9010, New Zealand", -45.8512007, 170.4861641
"2276",310632,"40 Pioneer Crescent Dunedin", "40 Pioneer Cres, Helensburgh, Dunedin 9010, New Zealand", -45.8508895, 170.4850568
"2277",310633,"46 Pioneer Crescent Dunedin", "46 Pioneer Cres, Helensburgh, Dunedin 9010, New Zealand", -45.8509258, 170.484149
"2278",310634,"41 Pioneer Crescent Dunedin", "41 Pioneer Cres, Helensburgh, Dunedin 9010, New Zealand", -45.8512549, 170.4846135
"2279",310635,"28 Jason Street Dunedin", "28 Jason St, Helensburgh, Dunedin 9010, New Zealand", -45.8517584, 170.4871331
"2280",310636,"48 Pioneer Crescent Dunedin", "48 Pioneer Cres, Helensburgh, Dunedin 9010, New Zealand", -45.8509994, 170.4839215
"2281",310637,"50 Pioneer Crescent Dunedin", "50 Pioneer Cres, Helensburgh, Dunedin 9010, New Zealand", -45.8510682, 170.4837293
"2282",310638,"252 Helensburgh Road Dunedin", "252 Helensburgh Rd, Helensburgh, Dunedin 9010, New Zealand", -45.8523356, 170.4845821
"2283",310639,"29 Jason Street Dunedin", "29 Jason St, Helensburgh, Dunedin 9010, New Zealand", -45.8521045, 170.4861792
"2284",310640,"213 Balmacewen Road Dunedin", "213 Balmacewen Rd, Wakari, Dunedin 9010, New Zealand", -45.8536927, 170.4868648
"2285",310641,"215 Balmacewen Road Dunedin", "215 Balmacewen Rd, Wakari, Dunedin 9010, New Zealand", -45.85369679999999, 170.4866851
"2286",310642,"217 Balmacewen Road Dunedin", "217 Balmacewen Rd, Wakari, Dunedin 9010, New Zealand", -45.853711, 170.4863666
"2287",310645,"8 Jason Street Dunedin", , ,
"2288",310646,"6 Upland Street Dunedin", "6 Upland St, Helensburgh, Dunedin 9010, New Zealand", -45.8530931, 170.4867483
"2289",310647,"8 Upland Street Dunedin", , ,
"2290",310648,"10 Upland Street Dunedin", "10 Upland St, Wakari, Dunedin 9010, New Zealand", -45.8533133, 170.4872139
"2291",310649,"12 Upland Street Dunedin", "12 Upland St, Helensburgh, Dunedin 9010, New Zealand", -45.8531191, 170.4870502
"2292",310650,"14 Upland Street Dunedin", "14 Upland St, Helensburgh, Dunedin 9010, New Zealand", -45.8530376, 170.4872781
"2293",310651,"20 Upland Street Dunedin", "20 Upland St, Helensburgh, Dunedin 9010, New Zealand", -45.85283339999999, 170.4873841
"2294",310652,"1 Upland Street Dunedin", "1 Upland St, Helensburgh, Dunedin 9010, New Zealand", -45.8528945, 170.4864821
"2295",310653,"21 Upland Street Dunedin", "21 Upland St, Helensburgh, Dunedin 9010, New Zealand", -45.8522162, 170.4874854
"2296",310654,"16 Upland Street Dunedin", "16 Upland St, Helensburgh, Dunedin 9010, New Zealand", -45.8530346, 170.4876335
"2297",310655,"5 Upland Street Dunedin", "5 Upland St, Helensburgh, Dunedin 9010, New Zealand", -45.8524768, 170.4868273
"2298",310656,"19 Upland Street Dunedin", , ,
"2299",310657,"25 Upland Street Dunedin", "25 Upland St, Helensburgh, Dunedin 9010, New Zealand", -45.8525146, 170.4872594
"2300",310658,"209 Balmacewen Road Dunedin", "209 Balmacewen Rd, Wakari, Dunedin 9010, New Zealand", -45.8532355, 170.4876174
"2301",310659,"23 Upland Street Dunedin", "23 Upland St, Helensburgh, Dunedin 9010, New Zealand", -45.8523642, 170.4873145
"2302",310660,"27 Upland Street Dunedin", "27 Upland St, Helensburgh, Dunedin 9010, New Zealand", -45.85271849999999, 170.4871385
"2303",310661,"4 Upland Street Dunedin", "4 Upland St, Helensburgh, Dunedin 9010, New Zealand", -45.8531813, 170.4865854
"2304",310662,"11 Upland Street Dunedin", "11 Upland St, Helensburgh, Dunedin 9010, New Zealand", -45.8520654, 170.4871222
