OBJECTID,AU2013_V1_00,AU2013_V1_00_NAME,AREA_SQ_KM,LAND_AREA_SQ_KM,EASTING,NORTHING,LATITUDE,LONGITUDE
792,594800,Barrington North,1.84747962,1.84747962,1568358.611,5177496.377,-43.55481528,172.6082589
793,594900,Barrington South,1.16985237,1.16985237,1569251.222,5176261.847,-43.56596833,172.6192398
794,595000,Spreydon,1.19880801,1.19880801,1569327.129,5177857.768,-43.55160176,172.62027
795,595100,Hoon Hay,1.04765194,1.04765194,1567888.003,5176668.925,-43.56224554,172.6023837
796,595200,Hoon Hay South,0.70810984,0.70810984,1568600.336,5175685.001,-43.57113511,172.6111467
797,595300,Hillmorton,1.66379702,1.66379702,1566753.301,5176995.095,-43.55925899,172.5883539
798,595400,Somerfield,1.22918661,1.22918661,1570076.594,5177012.012,-43.55924742,172.6295015
799,595500,Beckenham,0.8766004,0.8766004,1571154.547,5176555.318,-43.56340197,172.6428237
800,595600,North Beach,2.16036225,2.16036225,1576905.57,5184662.488,-43.49060412,172.7143789
801,595700,Rawhiti,2.67554783,2.67554783,1577105.678,5183495.782,-43.50111553,172.7168046
802,595800,New Brighton,1.39830677,1.39830677,1578191.502,5181860.058,-43.51587637,172.7301702
803,595900,South Brighton,2.80623422,2.80623422,1579155.275,5179217.777,-43.53969543,172.7419931
804,597513,Rolleston South East,13.51847372,13.51847372,1551451.191,5171364.317,-43.60911755,172.3983939
805,597600,Methven,4.03774878,4.03774878,1490469.29,5168025.052,-43.63270319,171.642194
806,597712,Plains Railway,28.68556019,28.68556019,1495590.258,5136857.829,-43.913993,171.699594
807,597713,Ashburton North,7.23271277,7.23271277,1500536.694,5141159.857,-43.87595242,171.7619891
808,597714,Fairton,15.24901443,15.24901443,1503899.415,5140329.07,-43.88387667,171.8036858
809,597715,Ashburton East,7.86766087,7.86766087,1501368.105,5136820.466,-43.91512553,171.7715323
810,597720,Mt Somers,4008.354873,4001.388693,1456979.966,5180957.595,-43.51062832,171.2306253
811,597730,Hinds,1311.444059,1311.444059,1485240.801,5134443.486,-43.9341847,171.5702106
812,597741,Chertsey,785.8993558,785.8993558,1514646.211,5143384.376,-43.85769444,171.9379324
813,597742,Rakaia,7.12944891,7.12944891,1520853.747,5155401.443,-43.75020263,172.0169376
814,597811,Allenton West,2.92673043,2.92673043,1498178.482,5139503.467,-43.89054066,171.7323275
815,597812,Allenton East,2.17319686,2.17319686,1499690.707,5139777.572,-43.88828058,171.7512017
816,597820,Ashburton Central West,2.13130945,2.13130945,1499015.965,5138394.945,-43.90063421,171.7425416
817,597830,Netherby,1.09302216,1.09302216,1500884.048,5138465.176,-43.90025559,171.7658108
818,597840,Ashburton Central East,1.43878649,1.43878649,1499660.36,5137729.473,-43.90671247,171.7504384
819,597850,Hampstead,1.44105081,1.44105081,1500152.679,5137195.236,-43.91158829,171.7564679
820,597860,Tinwald,2.42604354,2.42604354,1497532.225,5136291.365,-43.91936463,171.7236659
821,598000,Winchester,0.67893433,0.67893433,1462470.602,5105622.687,-44.18965253,171.2791325
822,598201,Fairview-Scarborough,21.63407858,21.63407858,1457922.212,5079581.308,-44.4231189,171.2151576
823,598202,Otipua Creek-Washdyke Flat,28.12801833,28.12801833,1457032.832,5085697.318,-44.36790914,171.2056733
824,598311,Ben Mcleod,821.6870551,821.6870551,1429315.052,5161597.522,-43.67902368,170.8824769
825,598312,Orari,1196.88862,1196.88862,1457242.732,5115813.798,-44.09693972,171.2165125
826,598313,Levels,623.815446,623.815446,1446992.416,5092480.559,-44.30482551,171.0817194
827,598314,Pareora,4.32917293,4.32917293,1457897.29,5072542.84,-44.48644902,171.2129135
828,598320,Pleasant Point,3.64622359,3.64622359,1450838.569,5097875.007,-44.25708428,171.1314531
829,598500,Geraldine,3.03192256,3.03192256,1459369.017,5116173.833,-44.09411125,171.24316
830,600822,Duntroon,11.02749013,11.02749013,1418460.717,5030621.41,-44.85470949,170.7024522
831,600824,Kurow,3.71204115,3.71204115,1399950.029,5042869.875,-44.739602,170.473215
832,600826,Maheno,1747.95351,1747.95351,1422565.99,5002183.674,-45.11154001,170.7443542
833,600827,Omarama,41.40779863,41.40779863,1356836.656,5069973.843,-44.48260871,169.942192
834,600828,Kakanui,6.92156424,6.92156424,1434028.494,4994007.186,-45.18787661,170.887253
835,600830,Otematata,5.50023721,5.50023721,1378797.124,5056346.466,-44.61220307,170.2121595
836,600831,Aviemore,4182.487228,4135.18183,1364954.929,5063358.443,-44.54477205,170.0411319
837,600832,Inland Water-Lake Ohau,59.81572535,0,1349271.93,5097234.618,-44.23496709,169.860332
838,600840,Hampden,2.55153921,2.55153921,1429001.056,4978574.232,-45.32549455,170.8179889
839,601010,Oamaru North,4.22290471,4.22290471,1441264.829,5007065.391,-45.07206991,170.9834552
840,601020,Orana Park,2.40737243,2.40737243,1440648.922,5005584.572,-45.08525322,170.975165
841,601030,Oamaru Central,3.01324356,3.01324356,1439566.138,5004256.23,-45.09695838,170.9609897
842,601040,Oamaru South,3.30139922,3.30139922,1439446.926,5002914.868,-45.10899828,170.9590455
843,601200,Palmerston,3.68011127,3.68011127,1420962.995,4960671.723,-45.48450661,170.7089979
844,601301,Waihemo,766.5481944,766.5481944,1406728.314,4973497.458,-45.36536923,170.5320455
845,601302,Hyde,278.4787548,278.4787548,1385226.866,4977197.774,-45.32583994,170.2593931
846,601400,Waikouaiti,7.8830857,7.32724091,1418879.212,4947726.487,-45.60039416,170.6775639
847,601500,Aramoana,6.17725894,6.17725894,1418283.836,4926691.71,-45.78941182,170.6620622
848,601602,Waitati,3.00958776,2.84950503,1411898.919,4930954.823,-45.74936519,170.5816456
849,601603,Evansdale,522.6871241,522.6871241,1408223.976,4941192.044,-45.65629766,170.5384875
850,601604,Karitane,2.59463326,1.90586347,1417098.479,4943842.832,-45.63485505,170.6532922
851,601605,Warrington,7.38954007,7.38954007,1412669.058,4936034.618,-45.70389259,170.5935017
852,601700,Nenthorn,331.784701,331.784701,1402060.938,4959328.723,-45.49147814,170.4668074
853,601900,Fairfield,1.80966691,1.80966691,1398110.875,4913751.767,-45.90015583,170.3973522
854,602000,Brighton,2.61296322,2.61296322,1394047.148,4908981.946,-45.94183559,170.3429734
855,602100,Waldronville,0.25112467,0.25112467,1398609.413,4911102.237,-45.9241245,170.4026606
856,602200,Outram,0.79820148,0.79820148,1384993.059,4917704.558,-45.86064541,170.2302058
857,604110,Mornington,1.17369098,1.17369098,1404549.389,4915490.535,-45.88638086,170.480979
858,604120,Belleknowes,0.91466115,0.91466115,1404384.673,4916575.334,-45.87657975,170.4792996
859,604130,Kenmure,1.55807317,1.55807317,1403426.294,4915401.247,-45.88686382,170.466482
860,604210,Caversham,2.4723444,2.4723444,1404443.498,4914501.739,-45.89524182,170.4792131
861,604221,Corstorphine West,0.31754073,0.31754073,1403449.529,4913925.021,-45.90014423,170.4661772
862,604222,Corstorphine East,0.34318092,0.34318092,1404435.81,4913604.598,-45.90330653,170.4787488
863,604300,Caledonian,0.17428152,0.17428152,1406000.16,4915049.584,-45.89075637,170.4994809
864,604410,South Dunedin,0.95554142,0.95554142,1406082.132,4914391.673,-45.89669537,170.5002708
865,604420,Forbury,0.43526509,0.43526509,1405340.413,4913944.27,-45.90050887,170.4905375
866,604500,St Clair,2.8263074,2.8263074,1404367.532,4912728.456,-45.91116517,170.4775124
867,604611,Musselburgh,1.74951596,1.74951596,1408073.043,4913842.136,-45.9021952,170.525691
868,604612,Andersons Bay,1.20630362,1.20630362,1408749.133,4914359.026,-45.89773558,170.5346048
869,604620,Vauxhall,2.42779353,2.42779353,1408657.788,4915475.072,-45.8876745,170.5338729
870,604710,St Leonards-Blanket Bay,6.43882896,6.06077125,1412057.227,4921310.057,-45.83614019,170.5799259
871,604720,Ravensbourne,3.43077864,3.43077864,1409835.423,4918358.817,-45.86206946,170.5501772
872,604810,Inner Peninsula,8.7230242,8.7230242,1410750.106,4914864.201,-45.89374629,170.5605744
873,604821,Company Bay,2.19526456,2.19526456,1414329.086,4919249.331,-45.85528741,170.6083594
874,604822,Macandrew Bay,2.79530211,2.79530211,1413999.899,4917639.461,-45.86967565,170.6035006
875,604830,Broad Bay-Portobello,7.26765379,7.26765379,1417290.252,4920322.563,-45.8464276,170.6468769
876,604901,Taiaroa-Cape Saunders,42.8020335,42.8020335,1422220.992,4921764.346,-45.83475081,170.7108602
877,604902,Sandymount,29.366522,29.366522,1416193.199,4916349.985,-45.8818607,170.6312425
878,605100,Sawyers Bay,2.8066461,2.66684915,1413665.956,4923448.475,-45.81734672,170.601449
879,605200,Port Chalmers,1.98084487,1.98084487,1415230.99,4923519.876,-45.8171256,170.6216044
880,605400,St Kilda West,0.79456764,0.79456764,1405693.903,4913167.578,-45.90759275,170.4947758
881,605500,St Kilda Central,0.72240147,0.72240147,1406449.238,4913427.463,-45.90546888,170.5046099
882,608305,Inland Water-Lake Hawea,157.2160355,0,1307245.463,5069351.15,-44.46982187,169.3193965
883,608500,Alexandra,9.7613717,9.7613717,1316113.915,4983118.405,-45.24810942,169.3824189
884,608600,Cromwell,7.61442828,7.61442828,1300521.373,5005111.743,-45.04410906,169.1973271
885,608700,Frankton,2.09691907,2.09691907,1264154.658,5005583.42,-45.02358413,168.7370813
886,608800,Wanaka,28.61024085,28.61024085,1294735.787,5044270.891,-44.68992797,169.1475966
887,609011,Milford,2790.46239,2721.521587,1203183.814,5045800.387,-44.63147465,167.9972898
888,609013,Glenorchy,1461.416716,1461.416716,1232239.947,5036835.517,-44.72735935,168.3559238
889,609014,Kingston South,1012.365705,1012.365705,1247568.321,4985453.651,-45.1961894,168.5130178
890,609022,Kelvin Heights,9.27504189,9.27504189,1262418.105,5003572.967,-45.04080718,168.7137513
891,609023,Sunshine Bay,1.87512962,1.87512962,1255802.203,5003374.787,-45.03940566,168.6298564
892,609027,Inland Water-Lake Wakatipu,297.6207558,2.86722259,1250197.026,4999786.208,-45.06886973,168.5564037
893,609028,Lake Hayes,9.07886695,6.2396285,1269985.749,5010812.174,-44.97937751,168.8143219
894,609029,Matukituki,1883.045338,1883.045338,1278630.935,5060256.721,-44.53934484,168.9548434
895,609030,Inland Water-Lake Wanaka,200.9919044,0,1291060.313,5062341.27,-44.52605178,169.1121771
896,609031,Outer Wakatipu,1792.69346,1792.69346,1260988.059,5027636.099,-44.82411751,168.7117802
897,609032,Wakatipu Basin,53.96913996,53.96913996,1267655.781,5011273.183,-44.97415286,168.7851536
898,609033,Frankton East,25.64800149,25.64800149,1262759.205,5007509.882,-45.00562884,168.7207086
899,609034,Lake Hayes South,4.93913641,4.93913641,1267633.929,5007827.077,-45.00508019,168.7826049
900,609035,Jacks Point,106.3915719,106.3915719,1268191.24,4998760.632,-45.08673475,168.7836717
901,609200,Arrowtown,2.36330181,2.36330181,1271153.29,5014919.364,-44.94304395,168.8317664
902,609302,Queenstown Hill,3.87773727,3.87773727,1260134.201,5005110.968,-45.02591063,168.6858741
903,609303,Arthurs Point,5.35776938,5.35776938,1258888.007,5009115.37,-44.98936826,168.6728128
904,609304,Queenstown Bay,3.06995164,3.06995164,1257547.023,5004694.242,-45.02840707,168.6528441
905,609400,Balfour Community,0.48461239,0.48461239,1257393.26,4914558.549,-45.83729234,168.5881924
906,609500,Riversdale Community,0.79270227,0.79270227,1269783.34,4908098.106,-45.90132283,168.7428561
907,610240,West Gore,2.12100985,2.12100985,1285323.511,4885952.784,-46.10741816,168.9280925
908,610250,South Gore,1.32049961,1.32049961,1286482.623,4885717.768,-46.11006089,168.9428982
909,610400,Mataura,5.32690726,5.32690726,1281551.877,4876846.617,-46.1874148,168.8733005
910,610500,Winton,2.75198769,2.75198769,1238835.415,4879095.986,-46.14594518,168.3232224
911,610601,Grasmere,2.75898981,2.75898981,1241635.734,4853176.683,-46.37992402,168.3396601
912,610602,Waikiwi,3.05047722,3.05047722,1242752.005,4853696.137,-46.37585443,168.3545241
913,610700,Rosedale,2.22221259,2.22221259,1244294.778,4852260.134,-46.38954819,168.3734285
914,610800,Gladstone-Avenal,3.27367238,3.27367238,1242651.726,4851334.276,-46.39698764,168.3514225
915,610900,Windsor,1.24500201,1.24500201,1243940.924,4851071.875,-46.40002114,168.3679376
916,611001,Waverley-Glengarry,1.37039743,1.37039743,1245183.535,4851368.939,-46.39800922,168.3842748
917,611002,Hawthorndale,1.7793364,1.7793364,1245638.142,4850344.947,-46.40743325,168.3893938
918,611100,Richmond,1.43152551,1.43152551,1244179.409,4849958.7,-46.41013213,168.3701833
919,611210,Otakaro Park,1.252079,1.252079,1242906.49,4849782.236,-46.41104409,168.3535411
920,611220,Crinan,1.11754913,1.11754913,1243077.06,4848665.517,-46.4211512,168.3549007
921,611300,West Invercargill,18.98884486,11.24696844,1240948.006,4848444.824,-46.42200333,168.3271166
922,611400,Georgetown,1.20418963,1.20418963,1244171.89,4848842.06,-46.42014473,168.3692361
923,611500,Newfield-Rockdale,3.4506082,3.4506082,1245950.26,4848902.519,-46.42053611,168.3923494
924,611601,Heidelberg,1.93380875,1.93380875,1245202.625,4847816.618,-46.42988513,168.3818274
925,611602,Strathern,1.17657005,1.17657005,1244107.42,4847756.597,-46.42984766,168.3675734
926,611700,Appleby-Kew,2.03031958,2.03031958,1243072.325,4847296.779,-46.43342635,168.353794
927,611800,Kingswell-Clifton,4.62490803,4.62490803,1244219.161,4845828.872,-46.4471986,168.3675546
928,611900,Tisbury,3.50875615,3.50875615,1246191.315,4846507.02,-46.44215129,168.3936622
929,612100,Bluff,8.94234198,8.94234198,1242761.982,4827668.003,-46.60932766,168.3346884
930,612200,Nightcaps,1.94553799,1.94553799,1214731.655,4897602.623,-45.96683382,168.0272121
931,612300,Ohai,1.1004723,1.1004723,1209328.691,4901131.126,-45.93214724,167.9606206
932,612400,Te Anau,4.59672131,4.59672131,1186861.98,4957611.637,-45.41282787,167.7199914
933,615800,Mokohinau Island,1.63429203,1.63429203,1792109.131,6022519.753,-35.92279515,175.1292956
934,615900,Little Barrier Island,30.69384463,30.69384463,1787261.501,5991719.375,-36.20124412,175.0829023
935,616001,Kaikoura and Rangiahua Islands,7.23032406,7.23032406,1808497.859,5993050.454,-36.1849109,175.3185943
936,616002,Inlet-Port Fitzroy,39.95384237,0,1812184.423,5989688.241,-36.21439677,175.3604692
937,616100,Cape Barrier,26.60444094,0,1829092.001,5975035.209,-36.34251376,175.5526938
938,616200,Rakitu Island,3.29185278,3.29185278,1824784.817,5999141.787,-36.12640169,175.4978216
939,616300,Browns Island,0.5953364,0.5953364,1768941.803,5922242.988,-36.83061683,174.8944409
940,616400,Aiguilles Island,0.64970916,0.64970916,1816710.363,6009630.473,-36.03375819,175.4052895
941,617000,Inlet-Kaipara Harbour North,330.7051436,0,1707328.444,5986867.811,-36.25714631,174.1947141
942,617101,Inlet-Kaipara Harbour South,378.9759662,0,1718662.864,5965395.226,-36.44935225,174.324127
943,617102,Inlet-Kaipara River,2.41038827,0,1728507.947,5943303.814,-36.64717717,174.4376387
944,617200,Inlet-Takapuna Head,0.24545744,0,1761257.741,5923586.312,-36.81985475,174.8080302
945,617400,Inlet-Hobson Bay,2.81550165,0,1760859.551,5919086.094,-36.86047037,174.8045203
946,617501,Oceanic-Auckland Region East,6969.165792,0,1794189.736,5992306.029,-36.19459322,175.1597711
947,617502,Tidal-Great Barrier Island,1.55900628,0,1817519.883,5997733.389,-36.14074394,175.4175484
948,617503,Tidal-Motutapu and Browns Islands,1.73441101,0,1769475.432,5928375.841,-36.77526581,174.8990565
949,617602,Oceanic-Auckland Region West,2385.72358,0,1715566.801,5915102.309,-36.90300132,174.2971755
950,617604,Tidal-Manukau Harbour,101.0562474,0,1755232.17,5903002.394,-37.00633161,174.7447205
951,617605,Inlet-Manukau Harbour,237.9621125,0,1751700.759,5898385.698,-37.04850656,174.705976
952,617606,Tidal-Manukau Harbour North,6.08893889,0,1757379.254,5911131.482,-36.93272997,174.7671477
953,617702,Tidal-Tamaki,30.14268576,0,1777814.559,5913080.118,-36.91153988,174.9960302
954,617703,Tamaki Strait,826.0161916,0,1793690.409,5922567.804,-36.82294642,175.171709
955,617704,Tidal-Eastern Bays,8.31628201,0,1766654.628,5916801.486,-36.88004971,174.8700004
956,620904,Bare Island,0.13162932,0.13162932,1944666.431,5582959.918,-39.83346335,177.0274432
957,621401,Port-Taranaki,1.85193078,0,1690557.027,5676615.39,-39.05485081,174.0465891
958,621402,Oceanic-Taranaki Region,5440.812351,0,1692467.478,5642537.843,-39.36167078,174.0733288
959,622000,Oceanic-Tararua Constituency,1012.592388,0,1906266.91,5498085.923,-40.6113225,176.6200771
960,622101,Inlet-Wellington Harbour,85.34979687,0,1754972.917,5428444.186,-41.28057586,174.8505158
961,622102,Seaview Marina,0.12826866,0,1759438.009,5431757.09,-41.2498811,174.9029389
962,622201,Inlet-Porirua Harbour,7.63847273,0,1757534.826,5447985.458,-41.1041484,174.8760607
963,622202,Oceanic-Wellington Region,7732.46067,0,1797595.553,5428262.649,-41.27290739,175.3591584
964,622700,Oceanic-Manawatu-Wanganui Region,2089.004756,0,1771614.097,5540256.502,-40.27057528,175.0184015
965,623801,Inlet-Tasman Bay,12.43191926,0,1624257.759,5433660.867,-41.24809651,173.2895224
966,623803,Oceanic-Tasman Region,5002.997969,0,1589053.274,5499774.272,-40.65281745,172.8705162
967,623804,Oceanic-Nelson Region,787.3021119,0,1633779.645,5456990.103,-41.03760975,173.4018812
968,623805,Oceanic-Marlborough Region,5204.262112,0,1698156.332,5440269.762,-41.18298162,174.1703488
969,623806,Oceanic-Canterbury Region North,1970.689815,0,1673777.718,5311927.417,-42.34141406,173.8956458
970,623900,Inlet-Ligar Bay,29.71809943,0,1587926.017,5481861.961,-40.81416709,172.856837
971,624100,Inlet-Buller River,2.11902103,0,1482857.426,5377370.454,-41.74685522,171.5911222
972,624600,Oceanic-West Coast Region,12986.60359,0,1387120.961,5274096.924,-42.65615495,170.4027649
973,625101,Inlet-Port Lyttelton,42.84681332,0,1577916.175,5170166.839,-43.62115507,172.7262873
974,625102,Inlets-Banks Peninsula Bays,71.88860768,0,1594855.691,5154901.317,-43.75891563,172.936094
975,625103,Oceanic-Canterbury Region South,9471.594881,0,1563702.426,5149883.546,-43.80322196,172.5487546
976,625200,Oceanic-Chatham Islands,12583.8755,0,2449381.667,5074467.304,-43.98938289,-176.4096031
977,625300,Inlet-Port Timaru,0.58387178,0,1461466.038,5083424.211,-44.38922462,171.2606813
978,625800,Inlet-Otago Harbour,46.7163292,0,1415981.271,4922346.233,-45.82788064,170.6308059
979,625901,Inlet-Dunedin City Bays,15.14938473,0,1416433.482,4925943.469,-45.79565131,170.6379917
980,625902,Oceanic-Otago Region,6538.09703,0,1404448.359,4906834.087,-45.9641886,170.4761487
